Metadata_SMILES,Metadata_BROAD_ID,Scaffold
CCCn1c2nc([nH]c2c(=O)n(CCC)c1=O)-c1ccc(OCC(=O)Nc2ccc(cc2)C#N)cc1,BRD-K72024482,O=C(COc1ccc(-c2nc3[nH]c(=O)[nH]c(=O)c3[nH]2)cc1)Nc1ccccc1
COc1c(oc2cc3oc(=O)ccc3cc12)C(C)C,BRD-K72034655,O=c1ccc2cc3ccoc3cc2o1
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(O)=O,BRD-K72222507,O=C(CNCCCc1ccccc1)N1CCc2ccccc2C1
COCCCCC(=NOCCN)c1ccc(cc1)C(F)(F)F,BRD-K72676686,c1ccccc1
COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,BRD-K72703948,O=C(Nc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)ccc23)cc1)c1ccccc1
O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,BRD-K72726508,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21
Oc1ccc(C=C(C#N)C(=O)NCCCc2ccccc2)cc1O,BRD-K72783841,O=C(C=Cc1ccccc1)NCCCc1ccccc1
COc1cc2c(C(=O)N(COc3cc(=O)n4cccc(OCCN5CCCCC5)c4n3)S2(=O)=O)c(c1)C(C)C,BRD-K72895815,O=C1c2ccccc2S(=O)(=O)N1COc1cc(=O)n2cccc(OCCN3CCCCC3)c2n1
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,BRD-K72903603,O=c1ccn(C2CCCO2)c(=O)[nH]1
CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,BRD-K73109821,O=S1(=O)NC=Nc2ccccc21
COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,BRD-K73196317,O=c1cc(NCCCN2CCN(c3ccccc3)CC2)[nH]c(=O)[nH]1
CN([C@H](CN1CCCC1)c1ccccc1)C(=O)Cc1ccc(Cl)c(Cl)c1,BRD-K73290745,O=C(Cc1ccccc1)NC(CN1CCCC1)c1ccccc1
CC(C)(C)NC[C@@H](O)COc1cccc2C(=O)CCCc12,BRD-K73323637,O=C1CCCc2ccccc21
CCCCc1cc2ccccc2c(OCCN(C)C)n1,BRD-K73391359,c1ccc2cnccc2c1
C1CCC(CC1)n1cnc2c(Nc3ccc(cc3)N3CCOCC3)nc(Oc3cccc4ccccc34)nc12,BRD-K73397362,c1ccc2c(Oc3nc(Nc4ccc(N5CCOCC5)cc4)c4ncn(C5CCCCC5)c4n3)cccc2c1
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO,BRD-K73589401,O=C1C=C2CCC3C4CCCC4CCC3C2CC1
CN(C)c1cccc(c1)C(=O)Nc1ccc(C)c(NC(=O)c2ccc(O)cc2)c1,BRD-K73789395,O=C(Nc1cccc(NC(=O)c2ccccc2)c1)c1ccccc1
OC[C@H]1O[C@@H](Oc2c(oc3cc(O)cc(O)c3c2=O)-c2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O,BRD-K73991644,O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2ccccc12
ONC(=O)Cc1ccccc1,BRD-K74112339,c1ccccc1
CN(C\C=C\c1ccccc1)Cc1cccc2ccccc12,BRD-K74141488,C(=Cc1ccccc1)CNCc1cccc2ccccc12
Nc1nc(N)nc(n1)-c1cc(Cl)ccc1Cl,BRD-K74195153,c1ccc(-c2ncncn2)cc1
CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C,BRD-K74212935,O=C(NC1OC2C3CCCN3C(=O)CN2C1=O)C1C=C2c3cccc4[nH]cc(c34)CC2NC1
Oc1ccc(Cl)cc1C(=O)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F,BRD-K74305673,O=C(Nc1ccccc1)c1ccccc1
Clc1cccc(C=NC=Nc2cccc(Cl)c2)c1,BRD-K74430258,C(=NC=Nc1ccccc1)c1ccccc1
CCCc1c(OCCCCc2nnn[nH]2)ccc(C(C)=O)c1O,BRD-K74765201,c1ccc(OCCCCc2nnn[nH]2)cc1
CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(cc12)S(N)(=O)=O,BRD-K74913225,O=S1(=O)NCCc2ccsc21
CCN(CC)CCNC(=O)c1ccc(N)cc1,BRD-K75089421,c1ccccc1
CC(=O)N[C@@H](CSC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C(O)=O,BRD-K75181824,
CSc1nc(NC2CCCC2)c(c(NC2CCCC2)n1)[N+]([O-])=O,BRD-K75478907,c1nc(NC2CCCC2)cc(NC2CCCC2)n1
Nc1nc2CCN(CC=C)CCc2s1,BRD-K75615183,c1nc2c(s1)CCNCC2
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,BRD-K75641298,c1ccccc1
CN1CCC(CC1)=C1c2ccsc2CCc2ccccc12,BRD-K75958195,c1ccc2c(c1)CCc1sccc1C2=C1CCNCC1
COc1cc2ncc(nc2cc1OC)-c1ccccc1,BRD-K76064317,c1ccc(-c2cnc3ccccc3n2)cc1
NCc1ccccc1,BRD-K76133116,c1ccccc1
CCCCCCCCCCCCCC(=O)N[C@H](C)[C@@H](O)c1ccccc1,BRD-K76274772,c1ccccc1
Nc1ccc(\N=N\c2ccccc2)c(N)n1,BRD-K76304753,c1ccc(N=Nc2cccnc2)cc1
Oc1ccc(cc1)-c1c(nn2c(cc(nc12)C(F)(F)F)C(F)(F)F)-c1ccccc1,BRD-K76568384,c1ccc(-c2nn3cccnc3c2-c2ccccc2)cc1
COc1cc2ccc(=O)oc2c(O)c1O,BRD-K76587808,O=c1ccc2ccccc2o1
O=S(=O)(N1CCCNCC1)c1cccc2cnccc12,BRD-K76617868,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1
OC[C@H]1O[C@H](C[C@@H]1O)n1cc(I)c(=O)[nH]c1=O,BRD-K76634210,O=c1ccn(C2CCCO2)c(=O)[nH]1
COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@H]1[C@H]2c3cc4OCOc4cc3CCN3CCC[C@]23C=C1OC,BRD-K76674262,C1=CC23CCCN2CCc2cc4c(cc2C3C1)OCO4
CC(/C=C/C1=C(C)CCCC1(C)C)=C\C=C\C(C)=C/C(O)=O,BRD-K76723084,C1=CCCCC1
CS(=O)(=O)Nc1ccc(cc1Oc1ccccc1)[N+]([O-])=O,BRD-K76775527,c1ccc(Oc2ccccc2)cc1
Oc1ccc(NC2=C(C(=O)NC2=O)c2ccccc2[N+]([O-])=O)cc1Cl,BRD-K76805682,O=C1NC(=O)C(c2ccccc2)=C1Nc1ccccc1
CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13,BRD-K76810206,O=C(OCC1CNC2Cc3c[nH]c4cccc(c34)C2C1)c1cccnc1
CC(C)(Cc1c[nH]c2ccc(Cl)cc12)NCCOc1ccccc1OCC1CC1,BRD-K76840893,c1ccc(OCC2CC2)c(OCCNCCc2c[nH]c3ccccc23)c1
O=C1c2ccccc2-c2cccc3cccc1c23,BRD-K76872913,O=C1c2ccccc2-c2cccc3cccc1c23
[O-][N+](=O)c1ccc(\C=N\N2CC(=O)NC2=O)o1,BRD-K76927775,O=C1CN(N=Cc2ccco2)C(=O)N1
[O-][N+](=O)c1ccc(cc1)-c1nc(c([nH]1)-c1ccncc1)-c1ccc(F)cc1,BRD-K77133231,c1ccc(-c2nc(-c3ccccc3)c(-c3ccncc3)[nH]2)cc1
C(COCc1ccccc1)Cc1cnc[nH]1,BRD-K77171813,c1ccc(COCCCc2cnc[nH]2)cc1
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,BRD-K77554836,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21
C(C1=NCCN1)c1cccc2ccccc12,BRD-K77641333,c1ccc2c(CC3=NCCN3)cccc2c1
Cn1ccc2cc(NC(=O)Nc3cccnc3)ccc12,BRD-K77677632,O=C(Nc1cccnc1)Nc1ccc2[nH]ccc2c1
c1nc(cs1)-c1nc2ccccc2[nH]1,BRD-K77695569,c1ccc2[nH]c(-c3cscn3)nc2c1
COc1nc(C)nc(Cl)c1NC1=NCCN1,BRD-K77771411,c1ncc(NC2=NCCN2)cn1
Oc1nccc2c(cccc12)S(=O)(=O)N1CCCNCC1,BRD-K77793136,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1
C1CN(CCN1)c1ccc2ccccc2n1,BRD-K77925998,c1ccc2nc(N3CCNCC3)ccc2c1
Fc1ccc(cc1)C(CCCN1CCC2(CC1)N(CNC2=O)c1ccccc1)c1ccc(F)cc1,BRD-K77947974,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccccc1)c1ccccc1)CC2
COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c1ccccc1,BRD-K77987382,O=C(c1ccccc1)c1ccc2nc[nH]c2c1
NS(=O)(=O)c1cc(C(O)=O)c(NCc2ccco2)cc1Cl,BRD-K78010432,c1ccc(NCc2ccco2)cc1
NCCCCNS(=O)(=O)c1ccc2ccccc2c1,BRD-K78084463,c1ccc2ccccc2c1
CCn1cc(C(O)=O)c(=O)c2cc(F)c(nc12)N1CCNCC1,BRD-K78113049,O=c1cc[nH]c2nc(N3CCNCC3)ccc12
CC(C)[C@H]1c2ccc(F)cc2CC[C@@]1(CCN(C)CCCc1nc2ccccc2[nH]1)OC(=O)C1CC1,BRD-K78122587,O=C(OC1(CCNCCCc2nc3ccccc3[nH]2)CCc2ccccc2C1)C1CC1
CCCCC\C=C/C\C=C/C\C=C/CCCCCCC(=O)NCCO,BRD-K78280988,
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(COC(C)=O)=C(N2C1=O)C(O)=O)c1csc(N)n1,BRD-K78364995,N=C(C(=O)NC1C(=O)N2C=CCSC12)c1cscn1
CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1,BRD-K78485176,O=C(OCc1coc(=O)o1)c1cncn1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
CCCC[C@@H](C)\C=C(C)\C=C(/C)C(=O)NC1=C[C@@](O)(\C=C\C=C\C=C\C(=O)NC2C(=O)CCC2=O)[C@@H]2O[C@@H]2C1=O,BRD-K78599730,O=C(C=CC=CC=CC1C=CC(=O)C2OC12)NC1C(=O)CCC1=O
COC(=O)c1ccccc1NC(=O)c1ccc(F)cc1,BRD-K78633253,O=C(Nc1ccccc1)c1ccccc1
COc1ccc(cc1)-c1oc2cc(OC)ccc2c1C(=O)c1ccc(cc1)C#N,BRD-K78637815,O=C(c1ccccc1)c1c(-c2ccccc2)oc2ccccc12
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Br)cc1,BRD-K78643075,O=C(CCCN1CCC(c2ccccc2)CC1)c1ccccc1
Cc1oncc1C(=O)Nc1ccc(cc1)C(F)(F)F,BRD-K78692225,O=C(Nc1ccccc1)c1cnoc1
CCCCC1(COC(=O)CCC(O)=O)C(=O)N(N(C1=O)c1ccccc1)c1ccccc1,BRD-K78815826,O=C1CC(=O)N(c2ccccc2)N1c1ccccc1
C[C@H]1[C@H]2[C@H](OC1=O)[C@@H]1C(C)=CC(=O)C1=C(C)C[C@@H]2O,BRD-K78838262,O=C1CC2CCC=C3C(=O)C=CC3C2O1
COC(=O)c1c(C)[nH]c(C)c1C(=O)c1ccccc1Cc1ccccc1,BRD-K78959463,O=C(c1cc[nH]c1)c1ccccc1Cc1ccccc1
NC(=O)N\N=C\c1ccc(o1)[N+]([O-])=O,BRD-K79092138,c1ccoc1
CCCOc1ccc(cc1N)C(=O)OCCN(CC)CC,BRD-K79116891,c1ccccc1
CNC(=O)c1c(I)c(N(C)C(C)=O)c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(O)=O)c(I)c(C(=O)NCCO)c2I)c1I,BRD-K79124250,O=C(CNC(=O)c1ccccc1)Nc1ccccc1
CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,BRD-K79131256,c1ccc2[nH]cnc2c1
CN(C)CCN1c2ccccc2N(C)c2ccccc2C1=O,BRD-K79145749,O=C1Nc2ccccc2Nc2ccccc21
Nc1c(cc(Nc2ccc(Cl)cc2)c2C(=O)c3ccccc3C(=O)c12)S(O)(=O)=O,BRD-K79366068,O=C1c2ccccc2C(=O)c2c(Nc3ccccc3)cccc21
Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)n1c2ccccc2[nH]c1=O,BRD-K79425933,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccccc1
CC(=O)N[C@@H](CSC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C(O)=O,BRD-K79437791,
CN1CCN(CC1)C(c1ccccc1)c1ccccc1,BRD-K79501723,c1ccc(C(c2ccccc2)N2CCNCC2)cc1
Cc1ncc(CN2CCC(=CC2)c2ccccc2)c(N)n1,BRD-K79684402,C1=C(c2ccccc2)CCN(Cc2cncnc2)C1
CS(=O)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl,BRD-K79711234,c1ccccc1
CCCc1nn(C)c2c1nc([nH]c2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCN(C)CC1,BRD-K79759585,O=c1[nH]c(-c2cccc(S(=O)(=O)N3CCNCC3)c2)nc2cn[nH]c12
CS(=O)(=O)CCNCc1nc(cs1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,BRD-K79930101,c1ccc(COc2ccc(Nc3ncnc4ccc(-c5cscn5)cc34)cc2)cc1
CCN(CC)CCOc1ccc(Cc2ccccc2)cc1,BRD-K80315159,c1ccc(Cc2ccccc2)cc1
C[C@]12CC[C@H]3[C@@H](CCC4=C3CCC(=O)C4)[C@@H]1CC[C@@]2(O)C#C,BRD-K80334323,O=C1CCC2=C(CCC3C2CCC2CCCC23)C1
COc1c2ccoc2c(OC)c2oc(C)cc(=O)c12,BRD-K80353807,O=c1ccoc2cc3occc3cc12
COc1ccc2c(c1)C(=O)N(CCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1)C(=O)C2(C)C,BRD-K80396088,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCN2C(=O)Cc3ccccc3C2=O)cc1
C(Cc1ccc2OCOc2c1)N1CCC[C@H](C1)OC(c1ccccc1)c1ccccc1,BRD-K80451230,c1ccc(C(OC2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1
COc1ccc(NS(=O)(=O)c2ccc(I)cc2)cc1N1CCN(C)CC1,BRD-K80639402,O=S(=O)(Nc1cccc(N2CCNCC2)c1)c1ccccc1
CC(C)n1cnc2c(cc(Cl)cc12)C(=O)N[C@H]1CN2CCC1CC2,BRD-K80725821,O=C(NC1CN2CCC1CC2)c1cccc2[nH]cnc12
Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1,BRD-K80738081,C(=Cc1ccccc1)c1ccccc1
CN1Cc2c(ncn2-c2ccsc2C1=O)C(=O)OC(C)(C)C,BRD-K80778372,O=C1NCc2cncn2-c2ccsc21
CC(=O)Oc1ccc(cc1)\C=C\c1cc(OC(C)=O)cc(OC(C)=O)c1,BRD-K80946661,C(=Cc1ccccc1)c1ccccc1
SC(=S)N1CCCC1,BRD-K80970344,C1CCNC1
COc1ccc(cc1)[C@H]1Sc2ccccc2N(CCN(C)C)C(=O)[C@H]1OC(C)=O,BRD-K81029756,O=C1CC(c2ccccc2)Sc2ccccc2N1
COc1ccc2ccc(=O)oc2c1,BRD-K81209159,O=c1ccc2ccccc2o1
Oc1ccc(C=C(C#N)C(=O)Nc2ccccc2)cc1O,BRD-K81209512,O=C(C=Cc1ccccc1)Nc1ccccc1
Nc1nc2n(CCc3ccccc3)ncc2c2nc(nn12)-c1ccco1,BRD-K81225797,c1ccc(CCn2ncc3c2ncn2nc(-c4ccco4)nc32)cc1
[O-][N+](=O)c1ccc(cc1)-c1ccc(\C=N\N2CC(=O)NC2=O)o1,BRD-K81272440,O=C1CN(N=Cc2ccc(-c3ccccc3)o2)C(=O)N1
COc1ccc(cc1OC)C(=O)Nc1sc2CCCCc2c1C(N)=O,BRD-K81376179,O=C(Nc1cc2c(s1)CCCC2)c1ccccc1
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CCl,BRD-K81709173,O=C1C=C2CCC3C(CCC4C3CC3OCOC34)C2CC1
CCN(CC)CCCCC1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc23)CC1,BRD-K81729199,O=C1Nc2cccnc2N(C(=O)CN2CCCCC2)c2ccccc21
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O,BRD-K81839095,O=C1CCC2C1CCC1c3ccccc3CCC12
O=c1ccc2[nH]cc(C3=CCNCC3)c2[nH]1,BRD-K81876028,O=c1ccc2[nH]cc(C3=CCNCC3)c2[nH]1
NNc1nncc2ccccc12,BRD-K82103381,c1ccc2cnncc2c1
CC(C)c1cccc(C(C)C)c1O,BRD-K82255054,c1ccccc1
OC(=O)c1ccc2[nH]cc(CCCCN3CCC(=CC3)c3ccccc3)c2c1,BRD-K82484965,C1=C(c2ccccc2)CCN(CCCCc2c[nH]c3ccccc23)C1
COc1ccn(C)c(=O)c1C#N,BRD-K82561139,O=c1cccc[nH]1
Cc1ccc(cc1)C(=O)c1ccc(CC(O)=O)n1C,BRD-K82562631,O=C(c1ccccc1)c1ccc[nH]1
CCCN(CCC)CCc1ccc(O)c(O)c1,BRD-K82577285,c1ccccc1
Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc12,BRD-K82731415,c1ccc(CNc2ncnc3[nH]cnc23)cc1
CCOC(=O)N1CCC(CC1)=C1c2ccc(Cl)cc2CCc2cccnc12,BRD-K82795137,c1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1
CCOC(=O)c1ncn-2c1CN(C)C(=O)c1cc(ccc-21)N=[N+]=[N-],BRD-K82823076,O=C1NCc2cncn2-c2ccccc21
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(O)=O,BRD-K82846253,O=C(Cc1ccccc1)NCc1ccccc1N1CCCCC1
CCCCC[C@H](O)\C=C\C1=C(C\C=C/CCCC(O)=O)C(=O)CC1,BRD-K82865713,O=C1C=CCC1
COC(=O)Nc1ccc2[nH]cc(CCNC(C)=O)c2c1,BRD-K83023055,c1ccc2[nH]ccc2c1
FC(F)(F)c1ccc(CCN2CCC3(CC2)OC(=O)Nc2ccccc32)cc1,BRD-K83063356,O=C1Nc2ccccc2C2(CCN(CCc3ccccc3)CC2)O1
CN1CCc2cc3OCOc3cc2C(=O)Cc2ccc3OCOc3c2C1,BRD-K83302049,O=C1Cc2ccc3c(c2CNCCc2cc4c(cc21)OCO4)OCO3
C(N1CCC2(CCc3ccccc23)CC1)c1ccccc1,BRD-K83322645,c1ccc(CN2CCC3(CCc4ccccc43)CC2)cc1
COC1=C[C@@H]2[C@@H]3Cc4ccc(OC)c(O)c4[C@]2(CCN3C)CC1=O,BRD-K83459933,O=C1C=CC2C3Cc4ccccc4C2(CCN3)C1
CN(Cc1ccccc1)C(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)c1cn(C)c2ccccc12,BRD-K83508485,O=C(NCc1ccccc1)C(Cc1ccc2ccccc2c1)NC(=O)C1CCCN1C(=O)c1c[nH]c2ccccc12
CN(CC#C)Cc1ccccc1,BRD-K83597974,c1ccccc1
Cc1nn(c(C)c1C=NN1CCN(Cc2ccccc2)CC1)-c1ccccc1,BRD-K83637872,C(=NN1CCN(Cc2ccccc2)CC1)c1cnn(-c2ccccc2)c1
CN[C@@H](C)[C@@H](O)c1ccccc1,BRD-K84175871,c1ccccc1
CN(C)S(=O)(=O)c1cc(ccc1C)[N+]([O-])=O,BRD-K84266862,c1ccccc1
Oc1cc2[C@H](CNCCc2c(Cl)c1O)c1ccccc1,BRD-K84421793,c1ccc(C2CNCCc3ccccc32)cc1
C[C@]12CC[C@H]3[C@@H](CC[C@]4(O)C[C@@H](O)CC[C@]34C=O)[C@@]1(O)CC[C@@H]2C1=CC(=O)OC1,BRD-K84595254,O=C1C=C(C2CCC3C2CCC2C4CCCCC4CCC23)CO1
COc1cc2CCn3c(c\c(=N/c4c(C)cc(C)cc4C)n(C)c3=O)-c2cc1OC,BRD-K84663978,O=c1[nH]c(=Nc2ccccc2)cc2n1CCc1ccccc1-2
Oc1ccc(C=CC(=O)OCCc2ccccc2)cc1O,BRD-K84709232,O=C(C=Cc1ccccc1)OCCc1ccccc1
COc1ccccc1C1(O)CCN(CCCn2c3ccccc3c3ccccc23)CC1,BRD-K85015012,c1ccc(C2CCN(CCCn3c4ccccc4c4ccccc43)CC2)cc1
CC[C@H]1[C@@H](Cc2cncn2C)COC1=O,BRD-K85090592,O=C1CC(Cc2cnc[nH]2)CO1
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,BRD-K85119730,c1ccccc1
CCCOC(=O)c1cc2c(cn1)[nH]c1ccccc21,BRD-K85242180,c1ccc2c(c1)[nH]c1cnccc12
Oc1nc2cc(c(cc2nc1O)[N+]([O-])=O)[N+]([O-])=O,BRD-K85266041,c1ccc2nccnc2c1
C[C@]1(Cc2cc(OCC(O)=O)c(Cl)c(Cl)c2C1=O)C1CCCC1,BRD-K85383046,O=C1c2ccccc2CC1C1CCCC1
Cc1nc(c(o1)-c1ccncc1)-c1ccccc1,BRD-K85871428,c1ccc(-c2ncoc2-c2ccncc2)cc1
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,BRD-K85883481,O=C1C=CC2C(=C1)CCC1C3CCCC3CC(=O)C21
CC(C)N1CCN(CC1)c1ccc(OC[C@H]2CO[C@@](Cn3cncn3)(O2)c2ccc(Cl)cc2Cl)cc1,BRD-K86204871,c1ccc(C2(Cn3cncn3)OCC(COc3ccc(N4CCNCC4)cc3)O2)cc1
OCCN(CCO)c1nc(N2CCCCC2)c2nc(nc(N3CCCCC3)c2n1)N(CCO)CCO,BRD-K86301799,c1nc(N2CCCCC2)c2ncnc(N3CCCCC3)c2n1
C[C@H](Cc1ccccc1)N(C)CC#C,BRD-K86434416,c1ccccc1
Cn1cnc2nc(NCCO)nc(NCc3ccccc3)c12,BRD-K86509404,c1ccc(CNc2ncnc3nc[nH]c23)cc1
CCS(=O)(=O)N1CCC[C@@H]2CN3CCc4cc(OC)ccc4[C@@H]3C[C@H]12,BRD-K86600316,c1ccc2c(c1)CCN1CC3CCCNC3CC21
CCCCCCCCCCCC1C(=O)C(=O)CC(=O)C1=O,BRD-K86727142,O=C1CC(=O)C(=O)CC1=O
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c2ccccc2)C(=O)C1=O,BRD-K86873305,O=C1NCCN(C(=O)NC(C(=O)NC2C(=O)N3CCSC23)c2ccccc2)C1=O
CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@H]2[C@@H](Cc3c[nH]c4cccc2c34)N(CC=C)C1,BRD-K86882815,c1cc2c3c(c[nH]c3c1)CC1NCCCC21
CCCCCCCCC=CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,BRD-K86958018,c1ccccc1
COc1cc(OC)c(cc1NS(=O)(=O)c1ccc(cc1)C(F)(F)F)C(=O)CCCCN1CCC2(CC1)NC(=O)NC2=O,BRD-K87048468,O=C1NC(=O)C2(CCN(CCCCC(=O)c3cccc(NS(=O)(=O)c4ccccc4)c3)CC2)N1
CCCCc1ccc(nc1)C(O)=O,BRD-K87049188,c1ccncc1
Cc1oc(nc1CCN1CCC2(CC1)OC(=O)Nc1ccc(C)cc21)-c1ccccc1,BRD-K87510569,O=C1Nc2ccccc2C2(CCN(CCc3coc(-c4ccccc4)n3)CC2)O1
COc1ccc(Nc2ncnc3ccc(OC)cc23)cc1,BRD-K87696786,c1ccc(Nc2ncnc3ccccc23)cc1
NS(=O)(=O)c1cc(cc(N2CCCC2)c1Oc1ccccc1)C(O)=O,BRD-K87990216,c1ccc(Oc2ccccc2N2CCCC2)cc1
Oc1ccc2ccc(=O)oc2c1,BRD-K87991767,O=c1ccc2ccccc2o1
CN1CCC(CC1)=C1c2ccccc2Sc2ccccc12,BRD-K88090157,c1ccc2c(c1)Sc1ccccc1C2=C1CCNCC1
Cc1c(C(=O)c2cccc3ccccc23)c2cccc3OC[C@@H](CN4CCOCC4)n1c23,BRD-K88282786,O=C(c1cccc2ccccc12)c1cn2c3c(cccc13)OCC2CN1CCOCC1
FC(F)(F)c1cccc(c1)C1=CCN(CCc2ccc3ccccc3c2)CC1,BRD-K88358234,C1=C(c2ccccc2)CCN(CCc2ccc3ccccc3c2)C1
COc1ccc(CN2CCNCC2)c(OC)c1OC,BRD-K88366685,c1ccc(CN2CCNCC2)cc1
COc1ccc(CN(CCN(C)C)c2ncccn2)cc1,BRD-K88405679,c1ccc(CNc2ncccn2)cc1
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,BRD-K88429204,c1ccc(-c2cncnc2)cc1
CCCCCCCCCCC(C)(C)C(=O)Nc1c(OC)cc(OC)cc1OC,BRD-K88544581,c1ccccc1
CC(C)NNC(=O)c1ccncc1,BRD-K88568253,c1ccncc1
COc1ccc(cc1)C(=O)N1CCCC1=O,BRD-K88611939,O=C1CCCN1C(=O)c1ccccc1
Cc1cc(I)ccc1Nc1c(F)c(F)c(F)cc1C(=O)NOCC1CC1,BRD-K88677950,O=C(NOCC1CC1)c1ccccc1Nc1ccccc1
COC(=O)C=Cc1cc(O)ccc1O,BRD-K88741031,c1ccccc1
CCCCCNC(=N)N\N=C\c1c[nH]c2ccc(OC)cc12,BRD-K88743730,c1ccc2[nH]ccc2c1
CCCCc1nc2ccn(CC(=O)N(C)C)c(=O)c2n1Cc1ccc(cc1)-c1ccccc1-c1nnn[nH]1,BRD-K88759641,O=c1[nH]ccc2ncn(Cc3ccc(-c4ccccc4-c4nnn[nH]4)cc3)c12
N#Cc1ccc(cc1)C(c1ccc(cc1)C#N)n1cncn1,BRD-K88789588,c1ccc(C(c2ccccc2)n2cncn2)cc1
N[C@H]1C[C@@H]1c1ccccc1,BRD-K88809146,c1ccc(C2CC2)cc1
CCCCCc1c2Oc3cc(OC)cc(C(=O)CCCC)c3C(=O)Oc2cc(O)c1C(O)=O,BRD-K88849294,O=C1Oc2ccccc2Oc2ccccc21
CCN(CC)C(=O)N[C@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34,BRD-K88871508,C1=C2c3cccc4[nH]cc(c34)CC2NCC1
CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(O)=O,BRD-K89046952,O=C(NC1C(=O)N2CCSC12)C1CCCCC1
